year,month,day,Location,Temperature,Percipitation,wind_pressure
2021,4,29,Dindigul,31.95,0.15,98.16
2021,4,30,Dindigul,31.98,1.27,98.07
2021,5,1,Dindigul,30.84,1.89,98.14
2021,5,2,Dindigul,31.49,1.69,98.14
2021,5,3,Dindigul,30.49,3.71,98.12
2021,5,4,Dindigul,30.35,7.64,98.07
2021,5,5,Dindigul,30.14,1.31,98.1
2021,5,6,Dindigul,31.8,0.71,98.15
2021,5,7,Dindigul,29.36,8.87,98.26
2021,5,8,Dindigul,28.67,1.38,98.18
2021,5,9,Dindigul,30.15,0.75,98.07
2021,5,10,Dindigul,30.66,0.65,98.03
2021,5,11,Dindigul,30.94,0.39,98
2021,5,12,Dindigul,32.53,0.38,97.89
2021,5,13,Dindigul,32.15,12.39,97.83
2021,5,14,Dindigul,31.15,6.63,97.8
2021,5,15,Dindigul,28.6,2.76,97.77
2021,5,16,Dindigul,28.81,0.98,97.88
2021,5,17,Dindigul,31.66,6.93,97.97
2021,5,18,Dindigul,31.58,0.64,98.03
2021,5,19,Dindigul,29.94,8.37,97.98
2021,5,20,Dindigul,28.78,7.17,98.09
2021,5,21,Dindigul,28.19,1.41,98.2
2021,5,22,Dindigul,27.65,1.28,98.09
2021,5,23,Dindigul,30.85,0.42,98.02
2021,5,24,Dindigul,30.48,0.04,98.08
2021,5,25,Dindigul,28.63,1.77,98.02
2021,5,26,Dindigul,27.9,2.35,97.99
2021,5,27,Dindigul,30.35,0.03,97.97
2021,5,28,Dindigul,31.51,0.03,98.01
2021,5,29,Dindigul,31.24,0.12,98.09
2021,5,30,Dindigul,31.23,0.15,98.06
2021,5,31,Dindigul,31.89,1.92,97.9
2021,6,1,Dindigul,31.41,0.59,97.9
2021,6,2,Dindigul,33.48,2.29,97.9
2021,6,3,Dindigul,28.42,6.91,97.99
2021,6,4,Dindigul,26.78,9.06,98.14
2021,6,5,Dindigul,27.6,12.89,98.18
2021,6,6,Dindigul,29.48,1.63,98.11
2021,6,7,Dindigul,30.76,0.06,98.09
2021,6,8,Dindigul,30.25,2.12,98.05
2021,6,9,Dindigul,29.51,0.65,98
2021,6,10,Dindigul,30.39,0.09,97.88
2021,6,11,Dindigul,30.12,0.05,97.95
2021,6,12,Dindigul,29.69,0.95,98.01
2021,6,13,Dindigul,28.11,0.51,98.01
2021,6,14,Dindigul,27.5,0.34,97.98
2021,6,15,Dindigul,29.52,0.29,97.89
2021,6,16,Dindigul,29.09,0.76,98.01
2021,6,17,Dindigul,29.28,0.21,98.09
2021,6,18,Dindigul,29.15,0.06,98.17
2021,6,19,Dindigul,28.9,0.03,98.29
2021,6,20,Dindigul,29.65,0.04,98.27
2021,6,21,Dindigul,30.05,1.06,98.18
2021,6,22,Dindigul,28.87,2.47,98.09
2021,6,23,Dindigul,28.86,10.29,98.08
2021,6,24,Dindigul,29.39,0.51,98.13
2021,6,25,Dindigul,30.35,0.03,98.02
2021,6,26,Dindigul,28.84,0.8,98
2021,6,27,Dindigul,29.82,0.52,98.09
2021,6,28,Dindigul,29.53,0.73,98.05
2021,6,29,Dindigul,30.36,9.26,97.98
2021,6,30,Dindigul,29.95,3.86,97.97
2021,7,1,Dindigul,29.12,25.82,97.91
2021,7,2,Dindigul,28.47,3.74,97.98
2021,7,3,Dindigul,28.02,2.82,98.04
2021,7,4,Dindigul,26.31,16.28,98.08
2021,7,5,Dindigul,28.4,6.8,97.94
2021,7,6,Dindigul,28.06,0.25,97.83
2021,7,7,Dindigul,29.3,2.48,97.8
2021,7,8,Dindigul,29.29,12.51,97.88
2021,7,9,Dindigul,27.86,1.77,97.78
2021,7,10,Dindigul,26.49,1.08,97.77
2021,7,11,Dindigul,27.35,0.24,97.8
2021,7,12,Dindigul,27.34,0.18,97.8
2021,7,13,Dindigul,27.71,0.4,97.82
2021,7,14,Dindigul,26.6,2.69,97.89
2021,7,15,Dindigul,27.78,1.41,97.91
2021,7,16,Dindigul,28.47,0.93,98.05
2021,7,17,Dindigul,28.05,1.03,98.08
2021,7,18,Dindigul,27.03,1.37,97.98
2021,7,19,Dindigul,28.08,0.05,98.04
2021,7,20,Dindigul,29.14,0.13,98.17
2021,7,21,Dindigul,28.58,0.4,98.17
2021,7,22,Dindigul,27.85,1.91,97.92
2021,7,23,Dindigul,28.45,1,97.82
2021,7,24,Dindigul,28.92,0.2,97.95
2021,7,25,Dindigul,29.15,1.11,98.07
2021,7,26,Dindigul,29.26,1.57,98.06
2021,7,27,Dindigul,27.14,0.48,98.07
2021,7,28,Dindigul,28.72,0.33,98.09
2021,7,29,Dindigul,30.12,0.02,98.09
2021,7,30,Dindigul,29.11,0.06,98.21
2021,7,31,Dindigul,29.89,0.05,98.23
2021,8,1,Dindigul,30.36,0.01,98.13
2021,8,2,Dindigul,29.83,0.1,98.14
2021,8,3,Dindigul,28.92,0.05,98.31
2021,8,4,Dindigul,30.09,0.06,98.31
2021,8,5,Dindigul,29.58,0.45,98.18
2021,8,6,Dindigul,29.6,0.66,98.07
2021,8,7,Dindigul,29.3,2.13,98.09
2021,8,8,Dindigul,29.62,1.41,98.11
2021,8,9,Dindigul,28.9,17.93,98.17
2021,8,10,Dindigul,27.76,1.37,98.12
2021,8,11,Dindigul,28.24,2.84,98.1
2021,8,12,Dindigul,26.61,0.53,98.2
2021,8,13,Dindigul,27.61,1.93,98.1
2021,8,14,Dindigul,28.58,0.56,97.96
2021,8,15,Dindigul,29.74,0.18,97.99
2021,8,16,Dindigul,29.59,0.21,98.08
2021,8,17,Dindigul,27.91,6.47,98.15
2021,8,18,Dindigul,26.69,3.98,98.09
2021,8,19,Dindigul,28.96,0.88,98.01
2021,8,20,Dindigul,28.6,0.45,98.08
2021,8,21,Dindigul,27.84,7.69,98.2
2021,8,22,Dindigul,27.83,12.44,98.16
2021,8,23,Dindigul,27.6,18.43,98.14
2021,8,24,Dindigul,29.44,1.73,98.11
2021,8,25,Dindigul,30.31,5.09,97.99
2021,8,26,Dindigul,29.69,3.69,97.85
2021,8,27,Dindigul,27.49,2.06,97.84
2021,8,28,Dindigul,26.54,0.86,97.79
2021,8,29,Dindigul,27.23,0.82,97.8
2021,8,30,Dindigul,28.1,0.1,97.9
2021,8,31,Dindigul,29.32,4.22,97.92
2021,9,1,Dindigul,28.26,2.1,98.07
2021,9,2,Dindigul,26.05,22.89,98.1
2021,9,3,Dindigul,26.92,8.26,98.05
2021,9,4,Dindigul,27.33,5.29,98.02
2021,9,5,Dindigul,28.08,3.36,98.03
2021,9,6,Dindigul,25.84,1.89,98.02
2021,9,7,Dindigul,27.36,0.57,98.06
2021,9,8,Dindigul,27.4,0.93,98.14
2021,9,9,Dindigul,28.76,0.03,98.2
2021,9,10,Dindigul,28.51,0.01,98.14
2021,9,11,Dindigul,28.77,0.91,98.06
2021,9,12,Dindigul,27.33,0.39,98
2021,9,13,Dindigul,27.37,0.24,97.93
2021,9,14,Dindigul,28.37,0.04,97.99
2021,9,15,Dindigul,28.04,14.8,98.06
2021,9,16,Dindigul,27.58,6.2,98.03
2021,9,17,Dindigul,28.37,10.97,97.98
2021,9,18,Dindigul,27.51,7.37,98.11
2021,9,19,Dindigul,26.83,6.85,98.24
2021,9,20,Dindigul,27.55,5.12,98.18
2021,9,21,Dindigul,27.83,0.01,98.07
2021,9,22,Dindigul,29.29,0.54,97.92
2021,9,23,Dindigul,28.19,5.15,97.97
2021,9,24,Dindigul,27.99,24.82,98.03
2021,9,25,Dindigul,27.5,10.01,97.98
2021,9,26,Dindigul,27.16,0.56,97.83
2021,9,27,Dindigul,27,1.56,97.75
2021,9,28,Dindigul,25.89,0.21,98
2021,9,29,Dindigul,27.35,0.57,98.08
2021,9,30,Dindigul,27.61,32.02,98.16
2021,10,1,Dindigul,26.69,12.61,98.13
2021,10,2,Dindigul,26.19,8.03,98.07
2021,10,3,Dindigul,27.19,10.14,98.04
2021,10,4,Dindigul,27.24,5.18,98.01
2021,10,5,Dindigul,26.34,7.87,97.99
2021,10,6,Dindigul,27.08,3.17,97.91
2021,10,7,Dindigul,27.62,0.1,97.93
2021,10,8,Dindigul,27.33,9.33,98.01
2021,10,9,Dindigul,26.51,1.99,98.15
2021,10,10,Dindigul,26.84,1.48,98.1
2021,10,11,Dindigul,25.94,13.7,98.02
2021,10,12,Dindigul,25.67,1.53,98.02
2021,10,13,Dindigul,25.93,0.68,97.96
2021,10,14,Dindigul,27.63,0.75,97.84
2021,10,15,Dindigul,27.71,0.27,97.61
2021,10,16,Dindigul,27.4,11.56,97.54
2021,10,17,Dindigul,26.51,3.91,97.76
2021,10,18,Dindigul,26.82,1.77,98.05
2021,10,19,Dindigul,26.32,0.54,98.28
2021,10,20,Dindigul,25.68,16.2,98.42
2021,10,21,Dindigul,25.83,14.57,98.44
2021,10,22,Dindigul,25.77,8.95,98.49
2021,10,23,Dindigul,25.82,8.24,98.55
2021,10,24,Dindigul,25.83,10.66,98.53
2021,10,25,Dindigul,26.01,9.21,98.37
2021,10,26,Dindigul,26.2,2.48,98.28
2021,10,27,Dindigul,26.05,1.88,98.3
2021,10,28,Dindigul,25.31,4.58,98.31
2021,10,29,Dindigul,24.01,5.03,98.38
2021,10,30,Dindigul,24.03,7.09,98.48
2021,10,31,Dindigul,24.6,8.4,98.4
2021,11,1,Dindigul,24.3,9.91,98.3
2021,11,2,Dindigul,24.65,15.99,98.29
2021,11,3,Dindigul,24.36,9.73,98.34
2021,11,4,Dindigul,25.04,6.69,98.34
2021,11,5,Dindigul,24.15,7.83,98.3
2021,11,6,Dindigul,24.34,16.28,98.2
2021,11,7,Dindigul,24.45,14.37,98.15
2021,11,8,Dindigul,24.21,3.58,98.26
2021,11,9,Dindigul,23.12,11.74,98.33
2021,11,10,Dindigul,22.86,5.5,98.21
2021,11,11,Dindigul,23.62,0.53,97.92
2021,11,12,Dindigul,25.76,7.85,97.92
2021,11,13,Dindigul,26.14,1.03,98.06
2021,11,14,Dindigul,24.58,3.6,98.09
2021,11,15,Dindigul,26.02,5.17,97.98
2021,11,16,Dindigul,25.48,3.99,97.98
2021,11,17,Dindigul,24.62,26.14,98.2
2021,11,18,Dindigul,24.23,6.24,97.98
2021,11,19,Dindigul,24.7,4.67,97.62
2021,11,20,Dindigul,26.09,0.93,97.83
2021,11,21,Dindigul,25.33,0.21,98.2
2021,11,22,Dindigul,24.46,2.68,98.32
2021,11,23,Dindigul,24.26,7.1,98.3
2021,11,24,Dindigul,23.98,1.72,98.3
2021,11,25,Dindigul,23.74,29.45,98.25
2021,11,26,Dindigul,24.13,6.83,98.26
2021,11,27,Dindigul,23.48,6.9,98.31
2021,11,28,Dindigul,24.24,7.37,98.32
2021,11,29,Dindigul,23.9,23.52,98.45
2021,11,30,Dindigul,23.55,17.15,98.44
2021,12,1,Dindigul,25.09,3.3,98.38
2021,12,2,Dindigul,24.97,0.62,98.37
2021,12,3,Dindigul,23.89,0.67,98.45
2021,12,4,Dindigul,24.7,4.1,98.44
2021,12,5,Dindigul,25.8,7.4,98.39
2021,12,6,Dindigul,26.05,0.78,98.38
2021,12,7,Dindigul,25.11,0.08,98.41
2021,12,8,Dindigul,24.57,0.15,98.46
2021,12,9,Dindigul,23.76,3.31,98.54
2021,12,10,Dindigul,23.56,0.4,98.63
2021,12,11,Dindigul,24.12,3.31,98.57
2021,12,12,Dindigul,24.14,2.4,98.58
2021,12,13,Dindigul,24.01,0.62,98.49
2021,12,14,Dindigul,24.05,1.86,98.43
2021,12,15,Dindigul,23.99,0.74,98.5
2021,12,16,Dindigul,23.38,0.03,98.61
2021,12,17,Dindigul,22.45,0.01,98.69
2021,12,18,Dindigul,22.3,0,98.62
2021,12,19,Dindigul,21.43,0,98.74
2021,12,20,Dindigul,21.71,0,98.74
2021,12,21,Dindigul,21.58,0,98.77
2021,12,22,Dindigul,21.06,0,98.66
2021,12,23,Dindigul,20.35,0,98.6
2021,12,24,Dindigul,20.29,0,98.63
2021,12,25,Dindigul,21.09,0,98.66
2021,12,26,Dindigul,21.49,0,98.78
2021,12,27,Dindigul,21.94,0,98.78
2021,12,28,Dindigul,21.93,0,98.7
2021,12,29,Dindigul,21.9,0,98.62
2021,12,30,Dindigul,22.47,4.1,98.67
2021,12,31,Dindigul,24.27,5.21,98.7
2022,1,1,Dindigul,24.39,15.59,98.74
2022,1,2,Dindigul,23.86,4.02,98.68
2022,1,3,Dindigul,23.07,0.01,98.68
2022,1,4,Dindigul,22.82,0,98.72
2022,1,5,Dindigul,22.12,0,98.69
2022,1,6,Dindigul,23.21,0,98.61
2022,1,7,Dindigul,23.88,0.01,98.63
2022,1,8,Dindigul,23.64,0,98.66
2022,1,9,Dindigul,23.24,0,98.54
2022,1,10,Dindigul,23.53,0,98.52
2022,1,11,Dindigul,24.15,0,98.52
2022,1,12,Dindigul,24.58,0,98.47
2022,1,13,Dindigul,25.38,0,98.4
2022,1,14,Dindigul,25.51,0,98.38
2022,1,15,Dindigul,25.33,0.06,98.46
2022,1,16,Dindigul,24.83,0.7,98.61
2022,1,17,Dindigul,24.37,0.2,98.75
2022,1,18,Dindigul,23.6,0.01,98.74
2022,1,19,Dindigul,23.51,0,98.57
2022,1,20,Dindigul,22.87,0,98.44
2022,1,21,Dindigul,24.01,0,98.45
2022,1,22,Dindigul,25.46,0,98.25
2022,1,23,Dindigul,26.19,0,98.24
2022,1,24,Dindigul,26.15,0,98.22
2022,1,25,Dindigul,25.77,0.01,98.22
2022,1,26,Dindigul,24.9,0.32,98.3
2022,1,27,Dindigul,24.78,0.5,98.35
2022,1,28,Dindigul,24.33,0.18,98.48
2022,1,29,Dindigul,25.01,0.04,98.54
2022,1,30,Dindigul,26.05,0.02,98.48
2022,1,31,Dindigul,26.18,0,98.41
2022,2,1,Dindigul,26.19,0,98.37
2022,2,2,Dindigul,24.28,0,98.47
2022,2,3,Dindigul,23.95,0,98.44
2022,2,4,Dindigul,26.16,0,98.25
2022,2,5,Dindigul,26.85,0,98.33
2022,2,6,Dindigul,26.4,0,98.58
2022,2,7,Dindigul,26.12,0,98.61
2022,2,8,Dindigul,25.01,0,98.5
2022,2,9,Dindigul,24.26,0,98.49
2022,2,10,Dindigul,25.07,0.03,98.41
2022,2,11,Dindigul,25.82,1.1,98.4
2022,2,12,Dindigul,25.57,2.89,98.38
2022,2,13,Dindigul,25.71,0.12,98.3
2022,2,14,Dindigul,26.09,0.15,98.32
2022,2,15,Dindigul,25.8,0.17,98.31
2022,2,16,Dindigul,26.06,0,98.15
2022,2,17,Dindigul,26.58,0,98.05
2022,2,18,Dindigul,26.94,0,98.22
2022,2,19,Dindigul,26.56,0,98.44
2022,2,20,Dindigul,28.08,0,98.36
2022,2,21,Dindigul,29.32,0,98.25
2022,2,22,Dindigul,29.02,0,98.37
2022,2,23,Dindigul,27.41,0.1,98.64
2022,2,24,Dindigul,26.7,0.14,98.72
2022,2,25,Dindigul,26.91,0,98.62
2022,2,26,Dindigul,27.4,0.2,98.6
2022,2,27,Dindigul,28.28,0.14,98.6
2022,2,28,Dindigul,27.15,0.01,98.59
2022,3,1,Dindigul,27.15,0,98.56
2022,3,2,Dindigul,26.3,0,98.51
2022,3,3,Dindigul,25.89,0,98.45
2022,3,4,Dindigul,27.36,0.14,98.41
2022,3,5,Dindigul,28.86,0,98.35
2022,3,6,Dindigul,28.38,0.3,98.3
2022,3,7,Dindigul,27.81,2.67,98.36
2022,3,8,Dindigul,29.01,0.51,98.39
2022,3,9,Dindigul,29.21,0,98.33
2022,3,10,Dindigul,28.5,0,98.3
2022,3,11,Dindigul,28.46,0,98.26
2022,3,12,Dindigul,27.88,0,98.19
2022,3,13,Dindigul,28.11,0,98.24
2022,3,14,Dindigul,29.22,0,98.27
2022,3,15,Dindigul,27.85,0,98.18
2022,3,16,Dindigul,30.64,0.04,98.06
2022,3,17,Dindigul,30.65,0.05,98.03
2022,3,18,Dindigul,31.3,0.02,98.02
2022,3,19,Dindigul,32.61,0.08,97.97
2022,3,20,Dindigul,33.43,0.75,97.92
2022,3,21,Dindigul,33.89,1.47,97.98
2022,3,22,Dindigul,31.44,1.98,98.03
2022,3,23,Dindigul,30.23,12.94,98.02
2022,3,24,Dindigul,31.19,0.56,98.04
2022,3,25,Dindigul,30.88,2.52,98.14
2022,3,26,Dindigul,31.28,1.74,98.33
2022,3,27,Dindigul,31.54,0.2,98.35
2022,3,28,Dindigul,32.24,0.06,98.32
2022,3,29,Dindigul,32.8,0.15,98.18
2022,3,30,Dindigul,32.59,0.93,98.15
2022,3,31,Dindigul,32.8,0.09,98.19
2022,4,1,Dindigul,32.71,0.21,98.2
2022,4,2,Dindigul,33.25,0.21,98.27
2022,4,3,Dindigul,32.45,1.1,98.22
2022,4,4,Dindigul,32.62,0.17,98.31
2022,4,5,Dindigul,32.98,0.23,98.47
2022,4,6,Dindigul,31.61,1.86,98.49
2022,4,7,Dindigul,32.96,0.11,98.35
2022,4,8,Dindigul,31.31,11.07,98.29
2022,4,9,Dindigul,29.01,5.22,98.22
2022,4,10,Dindigul,30.26,7.22,98.15
2022,4,11,Dindigul,29.19,12.03,98.08
2022,4,12,Dindigul,29.28,10.08,98.02
2022,4,13,Dindigul,28.08,12.18,98
2022,4,14,Dindigul,28.46,3.38,98.07
2022,4,15,Dindigul,31.77,1.23,97.98
2022,4,16,Dindigul,31.6,1.8,97.89
2022,4,17,Dindigul,30.97,3.29,97.97
2022,4,18,Dindigul,30.08,5.12,98.13
2022,4,19,Dindigul,30.65,0.9,98.25
2022,4,20,Dindigul,32.01,0,98.08
2022,4,21,Dindigul,30.9,0,98.07
2022,4,22,Dindigul,30.2,2.87,98.16
2022,4,23,Dindigul,27.64,16.97,98.27
2022,4,24,Dindigul,31.19,0.6,98.08
2022,4,25,Dindigul,31.23,0,98.03
2022,4,26,Dindigul,32.03,0,98.06
2022,4,27,Dindigul,32,0,98.05
2022,4,28,Dindigul,32.45,0.01,98.11
2022,4,29,Dindigul,32.3,0.07,98.08
2022,4,30,Dindigul,31.82,0.02,97.95
2022,5,1,Dindigul,32.3,1.16,97.84
2022,5,2,Dindigul,32.6,0.68,97.81
2022,5,3,Dindigul,30.21,2.75,97.93
2022,5,4,Dindigul,30.41,3.99,98.02
2022,5,5,Dindigul,30.24,1.92,97.99
2022,5,6,Dindigul,30.62,0.32,97.99
2022,5,7,Dindigul,32.42,0.67,97.84
2022,5,8,Dindigul,31.84,0.57,97.69
2022,5,9,Dindigul,30.17,0.94,97.64
2022,5,10,Dindigul,29.47,0.38,97.67
2022,5,11,Dindigul,31.12,0.14,97.67
2022,5,12,Dindigul,31.12,0.54,97.81
2022,5,13,Dindigul,31.19,0.76,97.78
2022,5,14,Dindigul,29.67,4.92,97.84
2022,5,15,Dindigul,28.01,7.58,97.94
2022,5,16,Dindigul,26.71,11.26,97.84
2022,5,17,Dindigul,28.42,7.89,97.75
2022,5,18,Dindigul,29.9,2.37,97.74
2022,5,19,Dindigul,29.15,1.98,97.94
2022,5,20,Dindigul,30.16,0.43,98.03
2022,5,21,Dindigul,30.32,0.21,97.99
2022,5,22,Dindigul,30.33,0.11,97.86
2022,5,23,Dindigul,31.31,0.43,97.74
2022,5,24,Dindigul,32.87,2.38,97.93
2022,5,25,Dindigul,30.3,1.86,98.09
2022,5,26,Dindigul,29.61,4.09,98.15
2022,5,27,Dindigul,30.23,2.4,98.1
2022,5,28,Dindigul,29.98,7.47,98.01
2022,5,29,Dindigul,28.09,10.84,98.02
2022,5,30,Dindigul,29.76,3.06,97.94
2022,5,31,Dindigul,30.76,1.94,97.86
2022,6,1,Dindigul,28.49,2.94,97.86
2022,6,2,Dindigul,30.12,0.94,97.86
2022,6,3,Dindigul,29.84,0.01,97.85
2022,6,4,Dindigul,29.67,0.02,97.87
2022,6,5,Dindigul,30.46,9.77,97.86
2022,6,6,Dindigul,28.45,13.11,97.95
2022,6,7,Dindigul,28.36,2.86,97.99
2022,6,8,Dindigul,29.37,0.03,97.96
2022,6,9,Dindigul,29.48,0.03,97.91
2022,6,10,Dindigul,28.77,0.25,97.99
2022,6,11,Dindigul,29.94,0.88,98.05
2022,6,12,Dindigul,27.92,4.03,98.06
2022,6,13,Dindigul,29.52,1.77,98.09
2022,6,14,Dindigul,29.24,6.25,98.03
2022,6,15,Dindigul,27.73,9.49,98
2022,6,16,Dindigul,27.25,7.26,97.98
2022,6,17,Dindigul,26.06,20.94,98.01
2022,6,18,Dindigul,26.79,3.31,98.02
2022,6,19,Dindigul,27.3,2.4,98.03
2022,6,20,Dindigul,28.3,0.32,97.94
2022,6,21,Dindigul,28.51,0.56,97.84
2022,6,22,Dindigul,28.37,0.41,97.96
2022,6,23,Dindigul,28.58,0.5,98.06
2022,6,24,Dindigul,26.86,0.35,98.03
2022,6,25,Dindigul,27.58,0.17,97.84
2022,6,26,Dindigul,28.55,0.04,97.87
2022,6,27,Dindigul,29.39,0.11,97.99
2022,6,28,Dindigul,29.2,0.24,97.97
2022,6,29,Dindigul,29.38,0.16,97.85
2022,6,30,Dindigul,27.48,4.79,97.87
2022,7,1,Dindigul,28.67,1.4,97.84
2022,7,2,Dindigul,27.51,0.5,97.78
2022,7,3,Dindigul,27.71,1.03,97.81
2022,7,4,Dindigul,27.71,0.31,97.83
2022,7,5,Dindigul,27.47,0.73,97.81
2022,7,6,Dindigul,28.19,0.53,97.9
2022,7,7,Dindigul,27.48,2.1,98.1
2022,7,8,Dindigul,28.12,1.15,98.02
2022,7,9,Dindigul,26.92,0.5,97.88
2022,7,10,Dindigul,27.76,0.71,97.91
2022,7,11,Dindigul,27.91,0.74,98.09
2022,7,12,Dindigul,27.56,0.56,98.06
2022,7,13,Dindigul,28.42,1.67,97.9
2022,7,14,Dindigul,28.37,1.01,97.8
2022,7,15,Dindigul,27.85,0.43,97.87
2022,7,16,Dindigul,28.44,0.5,97.94
2022,7,17,Dindigul,27.96,10.54,97.99
2022,7,18,Dindigul,26.95,4.86,98.07
2022,7,19,Dindigul,29.35,5.36,98.01
2022,7,20,Dindigul,28.01,0.92,98
2022,7,21,Dindigul,28.3,9.94,97.97
2022,7,22,Dindigul,26.5,19.03,98.03
2022,7,23,Dindigul,27.57,2.89,97.97
2022,7,24,Dindigul,27.3,9.69,97.96
2022,7,25,Dindigul,28.29,5.97,98.02
2022,7,26,Dindigul,26.25,4.34,98.1
2022,7,27,Dindigul,26.68,20.65,98.06
2022,7,28,Dindigul,27.72,3.62,98.08
2022,7,29,Dindigul,28.19,10.8,98.08
2022,7,30,Dindigul,28.62,11.74,97.97
2022,7,31,Dindigul,26.88,16.1,97.82
2022,8,1,Dindigul,26.77,16.92,97.76
2022,8,2,Dindigul,26.23,5.59,97.67
2022,8,3,Dindigul,26.49,2.17,97.68
2022,8,4,Dindigul,25.4,7.44,97.73
2022,8,5,Dindigul,26.27,0.86,97.88
2022,8,6,Dindigul,26.57,1.87,97.85
2022,8,7,Dindigul,26.55,1.15,97.79
2022,8,8,Dindigul,26.58,1.18,97.76
2022,8,9,Dindigul,27.19,0.51,97.79
2022,8,10,Dindigul,26.73,0.11,97.83
2022,8,11,Dindigul,27.48,0.14,97.91
2022,8,12,Dindigul,27.65,0.06,98.02
2022,8,13,Dindigul,27.05,0,98.03
2022,8,14,Dindigul,28.13,0,98.04
2022,8,15,Dindigul,29.64,0,98.12
2022,8,16,Dindigul,29.85,0.08,98.09
2022,8,17,Dindigul,28.75,0.48,98.12
2022,8,18,Dindigul,28.04,7.65,98.05
2022,8,19,Dindigul,27.65,4.57,98.03
2022,8,20,Dindigul,28.2,0.56,98.05
2022,8,21,Dindigul,27.95,2.83,98.01
2022,8,22,Dindigul,27.91,3.27,97.99
2022,8,23,Dindigul,27.38,1.37,98
2022,8,24,Dindigul,26.56,1.12,98.12
2022,8,25,Dindigul,25.16,3.19,98.03
2022,8,26,Dindigul,25.3,20.17,97.94
2022,8,27,Dindigul,24.13,11.07,97.92
2022,8,28,Dindigul,25.43,8.63,97.92
2022,8,29,Dindigul,27.22,1.89,97.96
2022,8,30,Dindigul,27.15,27.43,98
2022,8,31,Dindigul,25.72,9.07,98
2022,9,1,Dindigul,26.02,4.02,98.01
2022,9,2,Dindigul,27.43,2.74,98.04
2022,9,3,Dindigul,28.3,0.69,98.02
2022,9,4,Dindigul,27.52,15,97.97
2022,9,5,Dindigul,27.74,16.88,97.94
2022,9,6,Dindigul,27.26,5.18,97.95
2022,9,7,Dindigul,26.13,7.71,98.01
2022,9,8,Dindigul,25.75,0.36,98.01
2022,9,9,Dindigul,25.7,0.59,97.98
2022,9,10,Dindigul,26.77,0.69,97.99
2022,9,11,Dindigul,26.35,0.41,97.98
2022,9,12,Dindigul,26.96,0.15,97.96
2022,9,13,Dindigul,27.53,0.72,98.15
2022,9,14,Dindigul,27.62,2.01,98.32
2022,9,15,Dindigul,28.13,0.27,98.35
2022,9,16,Dindigul,27.14,0.21,98.18
2022,9,17,Dindigul,28.14,0.16,98.15
2022,9,18,Dindigul,27.51,3.31,98.18
2022,9,19,Dindigul,26.78,0.3,98.16
2022,9,20,Dindigul,27.19,0,98.13
2022,9,21,Dindigul,27.85,0,98.09
2022,9,22,Dindigul,28.01,0,98.15
2022,9,23,Dindigul,27.87,0,98.2
2022,9,24,Dindigul,26.83,0.06,98.16
2022,9,25,Dindigul,28.3,7.99,98.02
2022,9,26,Dindigul,27.26,10.73,98.09
2022,9,27,Dindigul,28.08,0.09,98.03
2022,9,28,Dindigul,28.08,2.76,97.93
2022,9,29,Dindigul,26.55,1,97.97
2022,9,30,Dindigul,26.87,0.3,98.05
2022,10,1,Dindigul,25.39,0.11,98.1
2022,10,2,Dindigul,27.63,3.46,98.02
2022,10,3,Dindigul,27.3,0.67,97.98
2022,10,4,Dindigul,26.73,0.29,97.94
2022,10,5,Dindigul,26.68,0.73,97.93
2022,10,6,Dindigul,26.55,0.01,97.94
2022,10,7,Dindigul,27.83,0.07,98.01
2022,10,8,Dindigul,27.03,3.71,98.11
2022,10,9,Dindigul,25.15,21.71,98.15
2022,10,10,Dindigul,26.19,27.34,98.23
2022,10,11,Dindigul,26.45,12.19,98.22
2022,10,12,Dindigul,26.7,6.19,98.23
2022,10,13,Dindigul,27.01,7.55,98.2
2022,10,14,Dindigul,26.87,10.58,98.08
2022,10,15,Dindigul,24.61,12.67,98.05
2022,10,16,Dindigul,26.32,8.79,98.22
2022,10,17,Dindigul,26.61,3.4,98.36
2022,10,18,Dindigul,26.69,9.51,98.37
2022,10,19,Dindigul,26.07,6.81,98.31
2022,10,20,Dindigul,26.07,16.99,98.33
2022,10,21,Dindigul,25.29,18.96,98.5
2022,10,22,Dindigul,25.55,1.22,98.51
2022,10,23,Dindigul,25.39,1.46,98.43
2022,10,24,Dindigul,25.67,0.65,98.3
2022,10,25,Dindigul,26.24,0.13,98.31
2022,10,26,Dindigul,25.05,0.22,98.45
2022,10,27,Dindigul,24.33,0.03,98.43
2022,10,28,Dindigul,25.61,0.13,98.32
2022,10,29,Dindigul,25.59,1.65,98.31
2022,10,30,Dindigul,25.39,4.73,98.32
2022,10,31,Dindigul,24.74,0.78,98.32
2022,11,1,Dindigul,23.26,1.86,98.41
2022,11,2,Dindigul,24.69,11.45,98.33
2022,11,3,Dindigul,24.76,21.63,98.29
2022,11,4,Dindigul,25.08,5.21,98.47
2022,11,5,Dindigul,24.55,17.99,98.59
2022,11,6,Dindigul,24.31,8.71,98.63
2022,11,7,Dindigul,24.36,2.78,98.56
2022,11,8,Dindigul,24.24,1.93,98.53
2022,11,9,Dindigul,24.42,3.26,98.47
2022,11,10,Dindigul,24.65,2.19,98.4
2022,11,11,Dindigul,21.74,27.63,98.34
2022,11,12,Dindigul,23.13,49.32,98.28
2022,11,13,Dindigul,23.79,19.47,98.37
2022,11,14,Dindigul,23.57,15.4,98.53
